,bond_id,bond_nm,price,stock_id,stock_nm,margin_flg,btype,orig_iss_amt,curr_iss_amt,convert_dt,convert_price,next_put_dt,redeem_dt,force_redeem,redeem_flag,redeem_price,redeem_price_ratio,real_force_redeem_price,redeem_remain_days,redeem_real_days,redeem_total_days,recount_dt,redeem_count_days,redeem_tc,sprice,delist_dt,maturity_dt,upper_price_adj,redeem_icon,redeem_orders,at_maturity,redeem_count,after_next_put_dt,force_redeem_price
238,110085,通22转债,120.248,600438,通威股份,R,C,120.000,119.831,2022-09-02,34.60,2026-02-23,,,X,109.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含 130%）,21.21,,2028-02-24,0.000,,15,0,0/15 | 30,0,44.980
239,113670,金23转债,117.767,603180,金牌家居,,C,7.700,7.700,2023-10-23,37.64,2027-04-16,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,20.29,,2029-04-17,0.000,,15,0,0/15 | 30,0,48.932
240,110086,精工转债,117.225,600496,精工钢构,R,C,20.000,19.999,2022-10-28,4.79,2026-04-21,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,3.51,,2028-04-22,0.000,,15,0,0/15 | 30,0,6.227
241,113660,寿22转债,117.766,603896,寿仙谷,,C,3.980,3.977,2023-05-23,36.84,2026-11-16,,,X,112.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,20.98,,2028-11-17,0.000,,15,0,0/15 | 30,0,47.892
242,111014,李子转债,120.584,605337,李子园,,C,6.000,5.999,2023-12-28,18.61,2027-06-21,,,X,112.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,12.97,,2029-06-20,0.000,,15,0,0/15 | 30,0,24.193
243,110092,三房转债,101.521,600370,三房巷,,C,25.000,24.990,2023-07-12,3.02,2027-01-05,,,X,110.00,130%,-,-1,0,30,,15,当公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,2.08,,2029-01-06,0.000,,15,0,0/15 | 30,0,3.926
244,110094,众和转债,133.574,600888,新疆众和,R,C,13.750,9.944,2024-01-24,6.65,2027-07-19,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格高于当期转股价格的 130%,7.66,,2029-07-18,0.000,,15,0,0/15 | 30,0,8.645
245,113653,永22转债,125.323,603681,永冠新材,R,C,7.700,7.700,2023-02-03,22.30,2026-07-27,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,16.14,,2028-07-28,0.000,,15,0,0/15 | 30,0,28.990
246,113654,永02转债,133.748,603901,永创智能,,C,6.105,6.104,2023-02-10,9.69,2026-08-03,,,X,113.00,130%,-,-1,0,30,,15,如果公司A股股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%（含 130%）,10.80,,2028-08-04,0.000,,15,0,0/15 | 30,0,12.597
247,113655,欧22转债,128.063,603833,欧派家居,R,C,20.000,19.999,2023-02-13,54.00,2027-08-04,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,55.71,,2028-08-05,0.000,,15,0,0/15 | 30,0,70.200
248,113658,密卫转债,133.647,603713,密尔克卫,R,C,8.724,8.719,2023-03-22,55.72,2025-09-15,,,X,112.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,65.64,,2027-09-16,0.000,,15,0,0/15 | 30,1,72.436
249,113656,嘉诚转债,131.087,603535,嘉诚国际,,C,8.000,7.998,2023-03-07,10.35,2026-08-31,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,12.13,,2028-09-01,0.000,,15,0,0/15 | 30,0,13.455
250,113624,正川转债,124.709,603976,正川股份,,C,4.050,4.048,2021-11-08,45.77,2026-04-28,,,X,115.00,130%,-,-1,0,30,,15,如果本公司股票连续 30 个交易日 中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%(含 130%),19.78,,2027-04-28,0.000,,15,0,0/15 | 30,0,59.501
251,113623,凤21转债,126.149,603225,新凤鸣,R,C,25.000,24.999,2021-10-14,15.78,2025-04-07,,,X,112.00,130%,-,-1,0,30,,15,如果本公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%(含 130%),15.48,,2027-04-08,0.000,,15,0,0/15 | 30,1,20.514
252,111003,聚合转债,133.715,605166,聚合顺,,C,2.040,2.036,2022-09-13,11.37,2026-03-06,,,X,115.00,130%,-,-1,0,30,,15,在本次发行的可转换公司债券转股期内，如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,12.08,,2028-03-07,0.000,,15,0,0/15 | 30,0,14.781
253,113042,上银转债,120.791,601229,上海银行,R,C,200.000,199.778,2021-07-29,8.87,-,,,X,112.00,130%,-,-1,0,30,,15,如果公司A股普通股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%(含130%),9.03,,2027-01-25,0.000,,15,0,0/15 | 30,0,11.531
254,113037,紫银转债,110.703,601860,紫金银行,R,C,45.000,44.995,2021-01-29,3.65,-,,,X,110.00,130%,-,-1,0,30,,15,如果发行人A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),2.87,,2026-07-23,0.000,,15,0,0/15 | 30,0,4.745
255,113043,财通转债,128.714,601108,财通证券,R,C,38.000,37.992,2021-06-16,8.09,-,,,X,106.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日 的收盘价格不低于当期转股价格的130%(含 130%),8.23,,2026-12-10,0.000,,15,0,0/15 | 30,0,10.517
256,113047,旗滨转债,134.440,601636,旗滨集团,R,C,15.000,14.981,2021-10-15,5.43,2025-07-08,,,X,110.00,130%,-,-1,0,30,2022-02-22,15,如果公司 A 股股票连续三十个交易 日中至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),6.46,,2027-04-09,0.000,,15,0,0/15 | 30,1,7.059
257,113051,节能转债,119.204,601016,节能风电,R,C,30.000,29.985,2021-12-27,3.37,2025-06-20,,,X,110.00,130%,-,-1,0,30,2023-01-18,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),3.13,,2027-06-21,0.000,,15,0,0/15 | 30,1,4.381
258,113049,长汽转债,111.989,601633,长城汽车,R,C,35.000,34.951,2021-12-17,39.16,2025-06-09,,,X,107.00,130%,-,-1,0,30,,15,如果公司 A 股股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),24.65,,2027-06-10,0.000,,15,0,0/15 | 30,1,50.908
259,113048,晶科转债,125.250,601778,晶科科技,R,C,30.000,22.956,2021-10-29,5.21,2026-04-23,,,X,112.00,130%,-,-1,0,30,2022-05-19,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含130%),3.77,,2027-04-23,0.000,,15,0,0/15 | 30,0,6.773
260,113033,利群转债,111.544,601366,利群股份,,C,18.000,12.967,2020-10-09,4.84,2024-05-08,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交 易日的收盘价格不低于当期转股价格的130%(含130%),4.51,,2026-04-01,0.000,,15,0,0/15 | 30,1,6.292
261,111009,盛泰转债,117.679,605138,盛泰集团,,C,7.012,7.011,2023-05-11,10.56,2026-11-06,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,7.69,,2028-11-07,0.000,,15,0,0/15 | 30,0,13.728
262,111017,蓝天转债,134.188,605368,蓝天燃气,,C,8.700,6.715,2024-02-21,8.38,2027-08-16,,,X,110.00,130%,-,-1,0,30,2025-05-05,15,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,10.09,,2029-08-15,0.000,,15,0,0/15 | 30,0,10.894
263,111013,新港转债,128.731,605162,新中港,,C,3.691,3.680,2023-09-14,8.67,2027-03-08,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%,8.72,,2029-03-08,0.000,,15,0,0/15 | 30,0,11.271
264,111015,东亚转债,118.558,605177,东亚药业,,C,6.900,6.662,2024-01-12,20.28,2027-07-05,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,19.10,,2029-07-06,0.000,,15,0,0/15 | 30,0,26.364
265,111018,华康转债,131.585,605077,华康股份,,C,13.030,13.022,2024-07-01,16.46,2027-12-24,,,X,115.00,130%,-,-1,0,30,,15,如果本公司股票任意连续 30 个交易日中至少有 15 个交易日的收盘价不低于当期转股价格的 130%（含 130%）,17.68,,2029-12-25,0.000,,15,0,0/15 | 30,0,21.398
266,111010,立昂转债,119.170,605358,立昂微,R,C,33.900,33.896,2023-05-18,33.59,2026-11-13,,,X,112.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,26.94,,2028-11-14,0.000,,15,0,0/15 | 30,0,43.667
267,111021,奥锐转债,123.396,605116,奥锐特,,C,8.121,8.121,2025-02-05,24.94,2028-07-26,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,22.51,,2030-07-26,0.000,,15,0,0/15 | 30,0,32.422
268,111020,合顺转债,136.657,605166,聚合顺,,C,3.380,3.380,2025-01-27,10.59,2028-07-24,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票连续 30 个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,12.08,,2030-07-22,0.000,,15,0,0/15 | 30,0,13.767
269,111019,宏柏转债,127.726,605366,宏柏新材,R,C,9.600,7.204,2024-10-23,5.46,2028-04-17,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,6.02,,2030-04-17,0.000,,15,0,0/15 | 30,0,7.098
270,113052,兴业转债,119.459,601166,兴业银行,R,C,500.000,413.500,2022-06-30,21.19,-,,,X,109.00,130%,-,-1,0,30,,15,在本次发行可转债的转股期内，如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%（含 130%）,20.28,,2027-12-27,0.000,,15,0,0/15 | 30,0,27.547
271,113053,隆22转债,122.688,601012,隆基绿能,R,C,70.000,69.951,2022-07-11,17.50,2026-01-05,,,X,107.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,16.59,,2028-01-05,0.000,,15,0,0/15 | 30,0,22.750
272,113605,大参转债,123.098,603233,大参林,R,C,14.050,14.046,2021-04-28,17.69,2024-11-20,,,X,110.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),17.07,,2026-10-22,0.000,,15,0,0/15 | 30,1,22.997
273,113593,沪工转债,127.234,603131,上海沪工,,C,4.000,3.996,2021-01-25,21.09,2025-07-22,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%(含 130%),21.56,,2026-07-20,0.000,,15,0,0/15 | 30,1,27.417
274,113584,家悦转债,115.578,603708,家家悦,R,C,6.450,6.449,2020-12-14,12.61,2025-07-24,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易 日的收盘价格不低于当期转股价格的 130%(含 130%),10.80,,2026-06-05,0.000,,15,0,0/15 | 30,1,16.393
275,113610,灵康转债,127.489,603669,灵康药业,,C,5.250,2.530,2021-06-07,6.50,2025-12-01,,,X,115.00,130%,-,-1,0,30,,15,在转股期内，如果公司股票在任意连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),5.73,,2026-12-01,0.000,,15,0,0/15 | 30,0,8.450
276,113616,韦尔转债,125.857,603501,豪威集团,R,C,24.400,24.324,2021-07-05,162.24,2024-12-28,,,X,110.00,130%,-,-1,0,30,2022-01-24,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),143.65,,2026-12-28,0.000,,15,0,0/15 | 30,1,210.912
277,113621,彤程转债,141.490,603650,彤程新材,R,C,8.002,5.363,2021-08-02,31.11,2025-01-27,,,X,110.00,130%,-,-1,0,30,2022-02-01,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%(含 130%),36.45,,2027-01-26,0.000,,15,0,0/15 | 30,1,40.443
278,111002,特纸转债,120.414,605007,五洲特纸,,C,6.700,6.619,2022-06-14,13.63,2025-12-08,,,X,112.00,130%,-,-1,0,30,,15,如果公司股票连续30个交易日中至少有15个交易日的收盘价格不低于当期转股价格的130%（含 130%）,11.68,,2027-12-08,0.000,,15,0,0/15 | 30,0,17.719
279,113618,美诺转债,128.194,603538,美诺华,R,C,5.200,4.764,2021-07-20,25.68,2026-01-14,,,X,110.00,130%,-,-1,0,30,2022-05-02,15,如果公司股票在任何连续三十个交易日中至少十五个交 易日的收盘价格不低于当期转股价格的 130%(含 130%),22.83,,2027-01-14,0.000,,15,0,0/15 | 30,0,33.384
280,113579,健友转债,110.390,603707,健友股份,R,C,5.032,5.025,2020-10-29,24.34,2026-04-23,,,X,109.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),10.78,,2026-04-23,0.000,,15,0,0/15 | 30,0,31.642
281,113575,东时转债,168.900,603377,ST东时,,C,4.280,0.976,2020-10-15,12.15,2026-04-09,,,X,108.00,130%,-,-1,0,30,2021-02-05,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),3.45,,2026-04-09,0.000,,15,0,0/15 | 30,0,15.795
282,113059,福莱转债,113.858,601865,福莱特,R,C,40.000,39.999,2022-11-28,41.71,2026-05-19,,,X,112.00,130%,-,-1,0,30,,15,如果公司A股股票连续30个交易日中至少有 15 个交易日的收盘价格不低于当期转股价格的130%（含 130%）,17.07,,2028-05-20,0.000,,15,0,0/15 | 30,0,54.223
283,113056,重银转债,120.367,601963,重庆银行,,C,130.000,129.987,2022-09-30,9.67,-,,,X,110.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%），,9.12,,2028-03-23,0.000,,15,0,0/15 | 30,0,12.571
284,113054,绿动转债,115.031,601330,绿色动力,,C,23.600,23.598,2022-09-05,9.15,2026-02-24,,,X,109.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的130%（含130%）,6.84,,2028-02-25,0.000,,15,0,0/15 | 30,0,11.895
285,113066,平煤转债,137.135,601666,平煤股份,R,C,29.000,14.276,2023-09-22,7.52,2027-03-16,,,X,107.00,130%,-,-1,0,30,2024-09-30,15,如果公司股票在任何连续30个交易日中至少15个交易日的收盘价格不低于当期转股价格的130%（含）,8.02,,2029-03-16,0.000,,15,0,0/15 | 30,0,9.776
286,113067,燃23转债,121.193,601139,深圳燃气,R,C,30.000,29.999,2024-02-02,7.40,2027-07-26,,,X,107.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格高于当期转股价格的 130%；,6.52,,2029-07-27,0.000,,15,0,0/15 | 30,0,9.620
287,113563,柳药转债,115.606,603368,柳药集团,R,C,8.022,8.019,2020-07-22,21.18,2024-01-15,,,X,108.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),20.00,,2026-01-16,0.000,,15,0,0/15 | 30,1,27.534
288,113070,渝水转债,123.773,601158,重庆水务,R,C,19.000,18.998,2025-07-15,4.85,2029-01-09,,,X,108.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,4.66,,2031-01-09,0.000,,15,0,0/15 | 30,0,6.305
289,113671,武进转债,129.125,603878,武进不锈,,C,3.100,3.099,2024-01-15,7.93,2027-07-09,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,7.78,,2029-07-10,0.000,,15,0,0/15 | 30,0,10.309
290,113659,莱克转债,120.150,603355,莱克电气,R,C,12.000,11.999,2023-04-20,31.72,2026-10-13,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在任何连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,22.36,,2028-10-14,0.000,,15,0,0/15 | 30,0,41.236
291,118015,芯海转债,122.944,688595,芯海科技,R,C,4.100,4.100,2023-01-30,55.22,2026-07-20,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,39.21,,2028-07-21,0.000,,15,0,0/15 | 30,0,71.786
292,110067,华安转债,127.200,600909,华安证券,R,C,28.000,27.992,2020-09-18,5.82,-,,,X,107.00,130%,-,-1,0,30,,15,如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),6.17,,2026-03-12,0.000,,15,0,0/15 | 30,0,7.566
293,110084,贵燃转债,121.918,600903,贵州燃气,R,C,10.000,9.151,2022-07-01,7.11,2025-12-29,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,6.85,,2027-12-27,0.000,,15,0,0/15 | 30,0,9.243
294,118018,瑞科转债,115.673,688323,瑞华泰,R,C,4.300,4.300,2023-02-24,30.91,2026-08-17,,,X,110.00,130%,-,-1,0,30,,15,在本次发行的可转换公司债券转股期内，如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,15.48,,2028-08-18,0.000,,15,0,0/15 | 30,0,40.183
295,118022,锂科转债,112.067,688779,五矿新能,R,C,32.500,32.497,2023-04-17,15.53,2026-10-12,,,X,110.00,130%,-,-1,0,30,,15,如果公司 A股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,7.19,,2028-10-11,0.000,,15,0,0/15 | 30,0,20.189
296,118020,芳源转债,115.335,688148,芳源股份,R,C,6.420,6.417,2023-03-29,18.63,2026-09-22,,,X,120.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,5.68,,2028-09-23,0.000,,15,0,0/15 | 30,0,24.219
297,110070,凌钢转债,125.293,600231,凌钢股份,R,C,4.400,2.170,2020-10-19,1.97,2025-04-24,,,X,112.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的130%(含 130%),2.09,,2026-04-13,0.000,,15,0,0/15 | 30,1,2.561
298,118011,银微转债,126.150,688689,银河微电,R,C,5.000,4.997,2023-01-09,31.30,2026-07-03,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,28.21,,2028-07-04,0.000,,15,0,0/15 | 30,0,40.690
299,118005,天奈转债,118.554,688116,天奈科技,R,C,8.300,8.299,2022-08-09,99.11,2026-01-26,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,56.25,,2028-01-27,0.000,,15,0,0/15 | 30,0,128.843
300,110073,国投转债,117.941,600061,国投资本,R,C,80.000,79.992,2021-02-01,9.42,-,,,X,107.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%(含 130%),7.58,,2026-07-24,0.000,,15,0,0/15 | 30,0,12.246
301,118006,阿拉转债,126.196,688179,阿拉丁,R,C,3.874,3.869,2022-09-21,13.39,2026-03-16,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,12.51,,2028-03-15,0.000,,15,0,0/15 | 30,0,17.407
302,118052,浩瀚转债,138.020,688292,浩瀚深度,R,C,3.540,3.540,2025-09-19,24.26,2029-03-13,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,25.47,,2031-03-13,0.000,,15,0,0/15 | 30,0,31.538
303,118010,洁特转债,114.658,688026,洁特生物,R,C,4.400,4.399,2023-01-04,47.95,2026-06-26,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,18.14,,2028-06-28,0.000,,15,0,0/15 | 30,0,62.335
304,118009,华锐转债,146.880,688059,华锐精密,R,C,4.000,3.998,2022-12-30,64.79,2026-06-23,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,79.66,,2028-06-24,0.000,,15,0,0/15 | 30,0,84.227
305,118024,冠宇转债,127.506,688772,珠海冠宇,R,C,30.890,30.889,2023-04-28,22.89,2026-10-23,,,X,112.00,120%,-,-1,0,30,,15,"如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 120%（含 120%）或本次发行的可转换公司债券未转股余额不足 5,000 万元时",22.63,,2028-10-24,0.000,,15,0,0/15 | 30,0,27.468
306,118025,奕瑞转债,130.971,688301,奕瑞科技,R,C,14.350,14.217,2023-04-28,115.50,2026-10-23,,,X,110.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,111.92,,2028-10-24,0.000,,15,0,0/15 | 30,0,150.150
307,118039,煜邦转债,127.523,688597,煜邦电力,R,C,4.108,4.104,2024-01-26,7.30,2027-07-19,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,7.84,,2029-07-20,0.000,,15,0,0/15 | 30,0,9.490
308,118038,金宏转债,126.504,688106,金宏气体,R,C,10.160,10.159,2024-01-22,18.97,2027-07-16,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,18.57,,2029-07-17,0.000,,15,0,0/15 | 30,0,24.661
309,118040,宏微转债,127.804,688711,宏微科技,R,C,4.300,4.300,2024-01-31,28.51,2027-07-26,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,27.62,,2029-07-25,0.000,,15,0,0/15 | 30,0,37.063
310,118041,星球转债,128.315,688633,星球石墨,R,C,6.200,6.198,2024-02-05,23.14,2027-07-30,,,X,114.00,130%,-,-1,0,30,,15,如果公司股票在任意连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,25.40,,2029-07-31,0.000,,15,0,0/15 | 30,0,30.082
311,118044,赛特转债,131.800,688398,赛特新材,R,C,4.420,4.420,2024-03-15,18.90,2027-09-10,,,X,113.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,20.10,,2029-09-11,0.000,,15,0,0/15 | 30,0,24.570
312,118042,奥维转债,119.234,688516,奥特维,R,C,11.400,11.400,2024-02-19,84.94,2027-08-10,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%），,47.45,,2029-08-10,0.000,,15,0,0/15 | 30,0,110.422
313,118037,上声转债,127.275,688533,上声电子,R,C,5.200,4.679,2024-01-12,29.11,2027-07-05,,,X,111.00,130%,-,-1,0,30,,15,如果公司股票在任何连续三十个交易日中至少有十五个交易日的收盘价格不低于当期转股价格的 130%（含130%）；,28.82,,2029-07-06,0.000,,15,0,0/15 | 30,0,37.843
314,118036,力合转债,133.103,688589,力合微,R,C,3.800,3.800,2024-01-04,23.93,2027-06-28,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,25.39,,2029-06-28,0.000,,15,0,0/15 | 30,0,31.109
315,118031,天23转债,122.712,688599,天合光能,R,C,88.648,88.645,2023-08-17,16.00,2027-02-12,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的 130%（含 130%）,16.25,,2029-02-13,0.000,,15,0,0/15 | 30,0,20.800
316,118027,宏图转债,119.781,688066,航天宏图,R,C,10.088,10.087,2023-06-02,40.94,2026-11-27,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在连续 30 个交易日中至少 15 个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,34.28,,2028-11-28,0.000,,15,0,0/15 | 30,0,53.222
317,118032,建龙转债,119.092,688357,建龙微纳,R,C,7.000,6.999,2023-09-14,71.71,2027-03-08,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的130%（含）,34.57,,2029-03-08,0.000,,15,0,0/15 | 30,0,93.223
318,118033,华特转债,123.232,688268,华特气体,R,C,6.460,6.459,2023-09-27,82.72,2027-03-22,,,X,115.00,130%,-,-1,0,30,,15,如果公司股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）,58.61,,2029-03-21,0.000,,15,0,0/15 | 30,0,107.536
319,118035,国力转债,135.685,688103,国力电子,R,C,4.800,4.800,2023-12-18,62.54,2027-06-11,,,X,115.00,130%,-,-1,0,30,,15,如果公司 A 股股票在连续三十个交易日中至少十五个交易日的收盘价格不低于当期转股价格的 130%（含 130%）；,67.83,,2029-06-12,0.000,,15,0,0/15 | 30,0,81.302
320,118034,晶能转债,113.480,688223,晶科能源,R,C,100.000,99.999,2023-10-26,13.48,2027-04-19,,,X,108.00,120%,-,-1,0,30,,15,在本次发行的可转换公司债券转股期内，如果公司A股股票连续三十个交易日中至少有十五个交易日的收盘价不低于当期转股价格的120%（含）,5.26,,2029-04-20,0.000,,15,0,0/15 | 30,0,16.176
